3757586376.497324	1087.297361	36.419898	34.986662	6.301227	4.035600
   3757586377.496951	1086.659481	36.428957	34.955052	6.153927	4.029275
   3757586378.496774	1088.573121	36.445112	34.996144	6.722087	4.038762
   3757586379.497913	1087.935241	36.481275	34.964535	6.479136	4.019787
   3757586380.498055	1086.978421	36.478112	34.955052	6.953560	4.029275
   3757586381.498849	1090.167821	36.464635	34.980340	7.012863	4.029275
   3757586382.499140	1091.124641	36.493069	34.980340	6.903822	4.024531
   3757586383.499836	1093.357221	36.487570	34.986662	6.525048	4.026112
   3757586384.500490	1093.357221	36.500873	34.974018	6.268706	4.027694
   3757586385.499965	1095.589801	36.498082	34.964535	6.161579	4.037181
   3757586386.500568	1094.632981	36.520154	34.948730	6.417920	4.024531
   3757586387.499756	1096.546621	36.521980	34.977179	7.049210	4.024531
   3757586388.500354	1095.908741	36.555243	35.005627	6.622611	4.030856
   3757586389.500130	1098.141321	36.588986	34.970857	6.725913	4.026112
   3757586390.500843	1096.227681	36.605788	34.986662	6.119493	4.037181
   3757586391.500978	1093.038281	36.584370	34.955052	7.471982	4.026112
   3757586392.502012	1094.314041	36.625169	34.967696	6.406442	4.032437
   3757586393.502756	1096.546621	36.656589	34.964535	7.142947	4.024531
   3757586394.502855	1097.822381	36.628044	34.977179	8.168313	4.027694
   3757586395.503984	1095.270861	36.646271	34.977179	6.255315	4.032437
   3757586396.504717	1096.227681	36.666524	34.977179	8.424655	4.032437
   3757586397.504563	1092.400401	36.738696	34.983501	8.273528	4.024531
   3757586398.504383	1094.632981	36.708513	34.951891	8.359613	4.019787
   3757586399.504547	1096.546621	36.737871	34.958213	8.413177	4.029275
   3757586400.504108	1095.908741	36.714696	34.977179	7.431809	4.026112
   3757586401.504092	1097.822381	36.737308	34.974018	8.409351	4.030856
   3757586402.504033	1096.227681	36.770522	34.980340	7.848843	4.015044
   3757586403.504102	1094.314041	36.809270	34.964535	7.230944	4.024531
   3757586404.504013	1095.270861	36.814562	34.983501	8.451437	4.027694
   3757586405.504891	1095.908741	36.800818	34.961374	7.713020	4.027694
   3757586406.505031	1095.589801	36.836786	35.011949	7.757019	4.027694
   3757586407.505177	1096.865561	36.805495	34.980340	8.512653	4.027694
   3757586408.505685	1098.141321	36.768201	34.980340	7.975101	4.019787
   3757586409.505597	1097.822381	36.811635	34.967696	7.397375	4.024531
   3757586410.505730	1097.184501	36.815968	34.967696	7.110426	4.021369
   3757586411.507121	1096.546621	36.809723	34.974018	8.403612	4.027694
   3757586412.507082	1096.227681	36.782898	34.980340	8.149183	4.035600
   3757586413.506425	1096.865561	36.860673	35.024593	7.160163	4.016625
   3757586414.506822	1098.460261	36.847111	34.974018	7.135295	4.026112
   3757586415.507134	1095.908741	36.858547	35.021432	8.332831	4.018206
   3757586416.506510	1096.227681	36.867171	34.945569	7.433722	4.026112
   3757586417.507669	1099.098141	36.935344	34.961374	7.043471	4.019787
   3757586418.507408	1100.054961	36.889146	35.011949	7.045384	4.035600
   3757586419.507858	1099.736021	36.884389	34.961374	7.217553	4.019787
   3757586420.507771	1102.287541	36.955831	34.967696	7.005211	4.029275
   3757586421.508589	1101.649661	36.965760	34.958213	6.691479	4.024531
   3757586422.508474	1101.649661	36.969506	34.964535	7.667108	4.029275
   3757586423.508707	1103.882241	36.996308	34.980340	6.433224	4.035600
   3757586424.509240	1101.649661	36.992175	34.983501	6.314618	4.024531
   3757586425.509002	1100.692841	37.028547	34.992984	7.449026	4.024531
   3757586426.509123	1100.373901	37.054198	34.961374	6.955473	4.022950
   3757586427.508586	1101.649661	37.065179	34.974018	6.192187	4.024531
   3757586428.509099	1104.201181	37.090038	34.980340	6.595829	4.027694
   3757586429.508656	1102.287541	37.083871	34.970857	6.986081	4.032437
   3757586430.510389	1101.011781	37.080168	34.967696	6.789042	4.018206
   3757586431.510211	1103.882241	37.118610	34.989823	6.163492	4.026112
   3757586432.510053	1104.201181	37.150593	34.970857	6.959299	4.024531
   3757586433.510776	1106.114821	37.179105	34.958213	6.553743	4.029275
   3757586434.510888	1104.201181	37.167201	34.964535	7.112339	4.035600
   3757586435.511475	1104.839061	37.179496	34.983501	6.176883	4.019787
   3757586436.511484	1102.925421	37.161902	34.983501	6.544178	4.030856
   3757586437.511629	1105.795881	37.211849	34.989823	6.553743	4.032437
   3757586438.512879	1107.390581	37.214866	34.986662	6.605394	4.024531
   3757586439.513021	1108.985281	37.252692	34.974018	7.045384	4.026112
   3757586440.513271	1107.390581	37.257167	34.961374	6.662784	4.034019
   3757586441.513677	1106.752701	37.269980	34.983501	6.989907	4.027694
   3757586442.513237	1104.520121	37.264901	35.015110	6.695305	4.024531
   3757586443.512741	1104.839061	37.277676	34.980340	6.871301	4.040344
   3757586444.513811	1107.071641	37.289613	34.964535	7.125730	4.027694
   3757586445.513885	1103.563301	37.327938	34.977179	7.315116	4.022950
   3757586446.514498	1106.752701	37.316226	34.983501	7.062601	4.032437
   3757586447.514505	1104.839061	37.308549	34.961374	7.552328	4.030856
   3757586448.513986	1105.476941	37.360644	34.977179	7.540850	4.034019
   3757586449.515337	1107.709521	37.392886	34.961374	7.491112	4.030856
   3757586450.516787	1104.201181	37.374123	34.983501	7.217553	4.032437
   3757586451.517858	1105.476941	37.362473	34.977179	8.183617	4.029275
   3757586452.517434	1104.520121	37.377211	34.996144	7.257726	4.040344
   3757586453.517304	1100.692841	37.389456	34.967696	7.529372	4.027694
   3757586454.517345	1098.141321	37.352568	34.974018	8.147270	4.029275
   3757586455.517834	1101.011781	37.400444	34.961374	7.636500	4.027694
   3757586456.517509	1102.287541	37.393368	34.964535	7.753193	4.040344
   3757586457.517534	1102.925421	37.409301	34.977179	8.225703	4.032437
   3757586458.517424	1104.839061	37.406033	34.974018	7.724498	4.029275
   3757586459.517404	1102.606481	37.481634	34.961374	8.300310	4.024531
   3757586460.517233	1105.476941	37.499266	34.977179	7.498764	4.021369
   3757586461.517592	1103.563301	37.497732	34.967696	8.233355	4.016625
   3757586462.517713	1102.925421	37.532496	34.967696	7.801018	4.027694
   3757586463.517520	1102.287541	37.534278	35.011949	7.280682	4.034019
   3757586464.517819	1104.520121	37.525407	34.974018	7.064514	4.026112
   3757586465.517630	1103.882241	37.526794	34.992984	8.221877	4.041925
   3757586466.518359	1104.839061	37.572508	35.002466	8.430394	4.019787
