3758882702.080515	208.298721	58.536063	34.992984	6.991820	4.021369
   3758882703.089822	208.617661	59.898979	34.980340	7.001385	4.019787
   3758882704.090506	209.255541	61.147603	34.961374	7.005211	4.016625
   3758882705.090293	209.893421	62.308760	34.996144	6.997559	4.013462
   3758882706.090414	208.936601	63.382463	34.996144	7.018602	4.037181
   3758882707.090499	208.617661	64.302180	34.992984	7.005211	4.018206
   3758882708.090553	207.979781	65.214578	34.964535	7.012863	4.026112
   3758882709.090586	207.660841	66.038604	34.989823	7.007124	4.030856
   3758882710.090540	207.341901	66.828557	34.996144	6.995646	4.034019
   3758882711.090445	206.704021	67.492605	35.002466	6.999472	4.018206
   3758882712.091144	207.341901	68.116986	34.974018	6.999472	4.021369
   3758882713.092546	207.979781	68.692484	34.970857	6.999472	4.027694
   3758882714.092813	207.979781	69.213942	34.992984	6.993733	4.019787
   3758882715.092719	208.617661	69.670190	34.996144	6.993733	4.022950
   3758882716.092444	207.660841	70.100898	34.986662	6.999472	4.016625
   3758882717.092771	208.298721	70.513932	34.989823	6.989907	4.024531
   3758882718.092571	208.936601	70.883354	34.989823	6.993733	4.013462
   3758882719.092712	209.574481	71.180963	34.992984	6.999472	4.034019
   3758882720.092832	210.531301	71.432618	34.970857	7.012863	4.008719
   3758882721.092798	208.936601	71.691138	35.021432	6.999472	4.021369
   3758882722.092498	209.893421	71.912071	34.980340	6.999472	4.018206
   3758882723.092532	208.936601	72.120398	34.989823	6.995646	4.026112
   3758882724.092629	209.893421	72.282318	34.961374	7.001385	4.018206
   3758882725.092789	209.255541	72.423775	34.986662	6.989907	4.018206
   3758882726.092448	209.255541	72.533837	34.989823	6.995646	4.027694
   3758882727.092898	209.574481	72.640370	35.034076	6.993733	4.032437
   3758882728.092594	209.255541	72.743051	34.989823	6.995646	4.018206
   3758882729.092821	207.660841	72.790373	35.002466	6.995646	4.027694
   3758882730.091970	207.979781	72.835083	34.992984	6.995646	4.016625
   3758882731.092504	208.298721	72.878326	34.996144	6.989907	4.019787
   3758882732.092485	207.979781	72.890792	34.955052	7.001385	4.015044
   3758882733.092900	209.574481	72.921411	34.989823	6.995646	4.013462
   3758882734.092614	208.617661	72.944055	34.992984	7.005211	4.011881
   3758882735.092874	208.936601	72.883617	35.011949	6.993733	4.007137
   3758882736.092916	209.255541	72.904975	35.011949	6.997559	4.021369
   3758882737.092873	208.936601	72.824554	34.980340	6.999472	4.027694
   3758882738.092557	208.617661	72.805060	34.999305	6.995646	4.027694
   3758882739.092883	209.574481	72.744618	34.980340	7.001385	4.018206
   3758882740.092883	210.212361	72.703584	35.030915	6.987994	4.029275
   3758882741.092638	210.531301	72.640962	34.980340	7.001385	4.027694
   3758882742.092817	210.212361	72.553623	34.977179	6.995646	4.043506
   3758882743.092898	209.893421	72.513575	34.999305	6.991820	4.035600
   3758882744.092909	209.574481	72.440869	34.986662	6.999472	4.026112
   3758882745.092097	210.212361	72.376463	35.005627	7.005211	4.022950
   3758882746.092202	210.850241	72.292576	34.989823	6.995646	4.011881
   3758882747.092829	209.255541	72.191440	34.992984	6.989907	4.024531
   3758882748.093052	208.936601	72.110853	34.989823	6.993733	4.026112
   3758882749.093622	207.979781	72.035376	34.983501	6.997559	4.015044
   3758882750.093653	207.979781	71.930567	34.992984	6.997559	4.013462
   3758882751.093133	208.617661	71.806162	34.999305	6.991820	4.021369
   3758882752.093256	207.979781	71.715905	34.996144	6.995646	4.032437
   3758882753.094850	207.660841	71.682063	34.970857	7.010950	4.034019
   3758882754.094777	208.617661	71.502202	34.996144	6.991820	4.021369
   3758882755.095916	207.979781	71.431874	34.992984	6.999472	4.026112
   3758882756.095145	206.704021	71.316244	35.005627	6.999472	4.024531
   3758882757.097150	208.617661	71.223572	34.974018	6.999472	4.019787
   3758882758.098738	208.936601	71.085546	35.015110	6.999472	4.021369
   3758882759.099237	208.617661	71.027456	34.986662	7.003298	4.013462
   3758882760.099486	207.979781	70.907649	34.996144	6.991820	4.024531
   3758882761.099399	208.617661	70.811791	35.015110	6.999472	4.029275
   3758882762.099296	208.936601	70.658128	35.005627	6.995646	4.024531
   3758882763.099288	208.617661	70.618851	34.980340	7.010950	4.032437
   3758882764.099857	207.979781	70.502729	34.961374	6.989907	4.016625
   3758882765.099833	207.979781	70.397283	35.018271	6.997559	4.027694
   3758882766.100736	206.066141	70.305957	34.983501	7.001385	4.015044
   3758882767.100741	206.385081	70.194457	35.008788	6.989907	4.029275
   3758882768.100506	208.298721	70.078555	35.011949	7.007124	4.026112
   3758882769.100849	207.979781	69.956535	34.992984	6.995646	4.019787
   3758882770.101109	208.617661	69.900085	34.992984	7.003298	4.022950
   3758882771.101584	207.979781	69.792269	34.980340	6.995646	4.018206
   3758882772.102184	208.617661	69.668271	34.999305	6.999472	4.022950
   3758882773.103060	209.574481	69.561164	34.992984	7.003298	4.043506
   3758882774.103079	209.574481	69.490823	35.011949	6.999472	4.021369
   3758882775.103077	210.212361	69.370784	35.034076	7.005211	4.026112
   3758882776.103131	209.255541	69.299408	34.980340	6.991820	4.013462
   3758882777.102941	210.531301	69.185692	35.002466	6.997559	4.018206
   3758882778.103099	211.807061	69.126989	34.983501	6.993733	4.029275
   3758882779.102895	211.807061	68.999746	34.967696	6.989907	4.027694
   3758882780.103107	211.169181	68.903816	34.996144	7.014776	4.026112
   3758882781.103095	209.255541	68.815398	34.989823	6.997559	4.035600
   3758882782.102903	210.212361	68.739546	35.005627	6.991820	4.027694
   3758882783.103154	208.936601	68.620113	34.992984	6.991820	4.021369
   3758882784.102508	210.212361	68.600382	34.977179	6.993733	4.032437
   3758882785.103102	210.212361	68.453087	34.999305	7.009037	4.029275
   3758882786.102875	210.212361	68.367143	34.964535	6.995646	4.010300
   3758882787.103153	210.531301	68.297085	34.996144	6.991820	4.026112
   3758882788.103097	209.893421	68.224501	34.974018	7.003298	4.018206
   3758882789.102931	209.255541	68.107372	34.992984	6.997559	4.043506
   3758882790.102948	208.298721	68.012298	34.992984	6.986081	4.032437
