3763633629.798597	1807.813722	30.287389	34.989823	7.007124	4.034019
   3763633630.799290	1803.986442	30.309466	35.015110	7.007124	4.032437
   3763633631.799636	1807.813722	30.337371	35.005627	7.010950	4.032437
   3763633632.799066	1807.175842	30.363317	35.018271	7.012863	4.026112
   3763633633.799949	1805.900082	30.349958	35.011949	7.010950	4.021369
   3763633634.800600	1803.986442	30.373346	35.021432	7.018602	4.026112
   3763633635.800191	1806.537962	30.396488	35.015110	7.010950	4.022950
   3763633636.800232	1805.900082	30.418663	35.011949	7.007124	4.034019
   3763633637.800394	1807.813722	30.402906	35.015110	7.005211	4.027694
   3763633638.800699	1809.727362	30.463792	35.015110	7.005211	4.029275
   3763633639.800725	1808.451602	30.444499	35.005627	7.007124	4.021369
   3763633640.799892	1809.727362	30.487919	34.983501	7.016689	4.024531
   3763633641.800420	1807.813722	30.454324	34.977179	7.009037	4.026112
   3763633642.800189	1809.089482	30.482915	35.015110	7.003298	4.022950
   3763633643.799951	1812.278882	30.528710	34.986662	6.999472	4.026112
   3763633644.800724	1807.175842	30.561308	35.027754	7.007124	4.021369
   3763633645.800014	1808.451602	30.565068	34.992984	7.003298	4.026112
   3763633646.800949	1811.003122	30.583815	34.977179	7.003298	4.024531
   3763633647.801731	1811.641002	30.580029	35.008788	7.010950	4.045087
   3763633648.801071	1813.554642	30.628221	35.002466	7.001385	4.030856
   3763633649.801486	1811.641002	30.628584	35.011949	7.003298	4.035600
   3763633650.801312	1809.089482	30.661018	34.996144	7.012863	4.030856
   3763633651.801162	1809.727362	30.669726	35.015110	7.014776	4.019787
   3763633652.801390	1808.451602	30.695913	35.037237	6.999472	4.021369
   3763633653.802492	1808.451602	30.730146	35.008788	7.007124	4.032437
   3763633654.802206	1805.262202	30.743093	35.011949	7.003298	4.022950
   3763633655.802691	1808.451602	30.765907	35.008788	7.005211	4.038762
   3763633656.802128	1809.089482	30.800101	35.018271	6.997559	4.024531
   3763633657.803120	1807.813722	30.790775	34.983501	7.014776	4.032437
   3763633658.803459	1806.537962	30.839412	35.018271	7.014776	4.024531
   3763633659.803050	1809.089482	30.851294	35.015110	7.028167	4.030856
   3763633660.803205	1807.175842	30.841059	34.999305	7.007124	4.041925
   3763633661.803680	1808.451602	30.867917	34.992984	7.018602	4.027694
   3763633662.803744	1810.365242	30.871528	35.015110	7.003298	4.018206
   3763633663.804206	1812.278882	30.920790	34.980340	7.009037	4.029275
   3763633664.804922	1812.916762	30.954279	35.008788	7.010950	4.022950
   3763633665.804781	1812.916762	30.951174	35.011949	7.024341	4.040344
   3763633666.805154	1814.192522	30.978218	35.002466	7.016689	4.026112
   3763633667.805871	1815.468282	30.993417	35.008788	7.020515	4.018206
   3763633668.805902	1812.916762	31.018037	35.005627	6.997559	4.029275
   3763633669.806539	1813.554642	31.021100	34.999305	6.999472	4.019787
   3763633670.806755	1811.641002	31.058725	35.049881	7.007124	4.029275
   3763633671.807271	1811.641002	31.055980	35.005627	7.007124	4.026112
   3763633672.808631	1813.554642	31.077741	34.999305	7.007124	4.018206
   3763633673.808609	1811.003122	31.122629	35.024593	7.020515	4.030856
   3763633674.809083	1812.916762	31.108186	35.015110	6.997559	4.035600
   3763633675.810296	1814.192522	31.103019	35.015110	7.016689	4.021369
   3763633676.810429	1814.830402	31.150873	35.002466	7.007124	4.022950
   3763633677.811195	1811.003122	31.193401	35.027754	7.012863	4.035600
   3763633678.811210	1809.089482	31.185060	35.021432	7.010950	4.027694
   3763633679.811642	1809.089482	31.215952	35.040398	7.012863	4.027694
   3763633680.811752	1811.003122	31.222256	34.989823	7.003298	4.041925
   3763633681.812003	1814.192522	31.231593	35.037237	6.995646	4.022950
   3763633682.811311	1812.278882	31.244883	35.011949	7.003298	4.043506
   3763633683.811213	1813.554642	31.277868	34.983501	7.007124	4.026112
   3763633684.811268	1811.003122	31.268534	35.002466	7.005211	4.024531
   3763633685.812562	1813.554642	31.289571	35.002466	7.003298	4.034019
   3763633686.813136	1818.019802	31.306684	35.030915	7.016689	4.027694
   3763633687.813189	1814.192522	31.305160	35.011949	7.014776	4.027694
   3763633688.814776	1814.830402	31.349089	35.021432	7.003298	4.027694
   3763633689.815145	1811.641002	31.371726	35.011949	7.012863	4.041925
   3763633690.814485	1809.089482	31.371811	35.021432	7.009037	4.024531
